session_id,session_duration_sec,event_count,view_count,cart_count,item_revisit_count,avg_event_interval_sec,is_long_session,has_purchase
417862_1,44.632,2,2,0,1.0,44.632,False,False
417865_1,0.0,1,1,0,0.0,0.0,False,False
417878_1,0.0,1,1,0,0.0,0.0,False,False
417879_1,440.239,4,4,0,1.0,146.74633333333335,True,False
41788_1,0.0,1,1,0,0.0,0.0,False,False
417895_1,0.0,1,1,0,0.0,0.0,False,False
417896_1,0.0,1,1,0,0.0,0.0,False,False
41790_1,0.0,1,1,0,0.0,0.0,False,False
41790_2,613.541,2,2,0,1.0,25859.188,True,False
417910_1,0.0,1,1,0,0.0,0.0,False,False
417925_1,0.0,1,1,0,0.0,0.0,False,False
417926_1,0.0,1,1,0,0.0,0.0,False,False
41793_1,370.116,2,2,0,0.0,370.116,True,False
417955_1,0.0,1,1,0,0.0,0.0,False,False
417976_1,0.0,1,1,0,0.0,0.0,False,False
417976_2,0.0,1,1,0,0.0,18655.222,False,False
417988_1,0.0,1,1,0,0.0,0.0,False,False
41798_1,0.0,1,1,0,0.0,0.0,False,False
417991_1,0.0,1,1,0,0.0,0.0,False,False
417994_1,0.0,1,1,0,0.0,0.0,False,False
417_1,0.0,1,1,0,0.0,0.0,False,False
418010_1,0.0,1,1,0,0.0,0.0,False,False
418011_1,0.0,1,1,0,0.0,0.0,False,False
418019_1,0.0,1,1,0,0.0,0.0,False,False
418025_1,0.0,1,1,0,0.0,0.0,False,False
418031_1,965.772,3,3,0,0.0,482.886,True,False
418031_2,369.467,2,2,0,0.0,1234.194,True,False
418031_3,2226.417,6,6,0,0.0,1386.4111666666668,True,False
418031_4,0.0,1,1,0,0.0,3288457.328,False,False
418038_1,0.0,1,1,0,0.0,0.0,False,False
418052_1,0.0,1,1,0,0.0,0.0,False,False
418055_1,0.0,1,1,0,0.0,0.0,False,False
418065_1,0.0,1,1,0,0.0,0.0,False,False
418070_1,11.72,2,2,0,0.0,11.72,False,False
41807_1,0.0,1,1,0,0.0,0.0,False,False
418089_1,0.0,1,1,0,0.0,0.0,False,False
418089_2,32.271,4,4,0,1.0,303081.10675,False,False
418089_3,0.0,1,1,0,0.0,2508460.204,False,False
418089_4,0.0,1,1,0,0.0,3619625.205,False,False
418097_1,0.0,1,1,0,0.0,0.0,False,False
418103_1,0.0,1,1,0,0.0,0.0,False,False
418108_1,0.0,1,1,0,0.0,0.0,False,False
418115_1,811.107,4,2,1,1.0,270.369,True,True
418120_1,0.0,1,1,0,0.0,0.0,False,False
418135_1,44.564,2,2,0,1.0,44.564,False,False
418159_1,0.0,1,1,0,0.0,0.0,False,False
418192_1,0.0,1,1,0,0.0,0.0,False,False
418204_1,0.0,1,1,0,0.0,0.0,False,False
41821_1,84.156,2,2,0,0.0,84.156,False,False
418232_1,0.0,1,1,0,0.0,0.0,False,False
418235_1,97.785,3,3,0,1.0,48.8925,False,False
418235_2,74.371,2,2,0,1.0,46841.1575,False,False
418235_3,0.0,1,1,0,0.0,153397.686,False,False
418235_4,339.173,2,2,0,0.0,37158.641,True,False
418235_5,0.0,1,1,0,0.0,1141220.677,False,False
418235_6,0.0,1,1,0,0.0,141960.807,False,False
418237_1,0.0,1,1,0,0.0,0.0,False,False
418246_1,0.0,1,1,0,0.0,0.0,False,False
41824_1,0.0,1,1,0,0.0,0.0,False,False
418250_1,0.0,1,1,0,0.0,0.0,False,False
418253_1,0.0,1,1,0,0.0,0.0,False,False
418260_1,0.0,1,1,0,0.0,0.0,False,False
418262_1,0.0,1,1,0,0.0,0.0,False,False
418269_1,64.435,2,2,0,0.0,64.435,False,False
418283_1,0.0,1,1,0,0.0,0.0,False,False
41828_1,0.0,1,1,0,0.0,0.0,False,False
418294_1,0.0,1,1,0,0.0,0.0,False,False
418294_2,0.0,1,1,0,0.0,2102748.821,False,False
418296_1,0.0,1,1,0,0.0,0.0,False,False
41829_1,0.0,1,1,0,0.0,0.0,False,False
418304_1,0.0,1,1,0,0.0,0.0,False,False
418304_2,0.0,1,1,0,0.0,1236153.205,False,False
418304_3,50.703,2,2,0,0.0,410650.6925,False,False
418314_1,0.0,1,1,0,0.0,0.0,False,False
418320_1,0.0,1,1,0,0.0,0.0,False,False
418323_1,0.0,1,1,0,0.0,0.0,False,False
418325_1,0.0,1,1,0,0.0,0.0,False,False
418347_1,0.0,1,1,0,0.0,0.0,False,False
418358_1,0.0,1,1,0,0.0,0.0,False,False
418362_1,0.0,1,1,0,0.0,0.0,False,False
41836_1,0.0,1,1,0,0.0,0.0,False,False
418376_1,0.0,1,1,0,0.0,0.0,False,False
418377_1,0.0,1,1,0,0.0,0.0,False,False
41837_1,0.0,1,1,0,0.0,0.0,False,False
41837_2,184.311,4,3,1,1.0,259924.82975,False,False
41837_3,0.0,1,1,0,0.0,185741.932,False,False
41837_4,0.0,1,1,0,0.0,8608474.402,False,False
41837_5,493.394,2,2,0,1.0,78400.0435,True,False
418380_1,0.0,1,1,0,0.0,0.0,False,False
418380_2,19.596,3,3,0,1.0,51971.58,False,False
418380_3,0.0,1,1,0,0.0,91598.088,False,False
418395_1,0.0,1,1,0,0.0,0.0,False,False
418396_1,0.0,1,1,0,0.0,0.0,False,False
418404_1,0.0,1,1,0,0.0,0.0,False,False
418405_1,0.0,1,1,0,0.0,0.0,False,False
418412_1,371.335,3,3,0,1.0,185.6675,True,False
418417_1,0.0,1,1,0,0.0,0.0,False,False
418435_1,0.0,1,1,0,0.0,0.0,False,False
418443_1,364.725,2,2,0,1.0,364.725,True,False
418443_2,0.0,1,1,0,0.0,2601669.365,False,False
418447_1,0.0,1,1,0,0.0,0.0,False,False
418448_1,0.0,1,1,0,0.0,0.0,False,False
418465_1,0.0,1,1,0,0.0,0.0,False,False
418469_1,399.489,8,8,0,1.0,57.069857142857146,True,False
41846_1,0.0,1,1,0,0.0,0.0,False,False
41848_1,0.0,1,1,0,0.0,0.0,False,False
418509_1,0.0,1,1,0,0.0,0.0,False,False
418522_1,0.0,1,1,0,0.0,0.0,False,False
418542_1,725.777,3,3,0,1.0,362.8885,True,False
418543_1,789.283,2,2,0,1.0,789.283,True,False
418559_1,0.0,1,1,0,0.0,0.0,False,False
418576_1,32.434,2,2,0,1.0,32.434,False,False
418582_1,0.0,1,1,0,0.0,0.0,False,False
418585_1,0.0,1,1,0,0.0,0.0,False,False
418595_1,97.477,2,2,0,0.0,97.477,False,False
418603_1,0.0,1,1,0,0.0,0.0,False,False
41862_1,0.0,1,1,0,0.0,0.0,False,False
418630_1,1507.919,11,7,2,3.0,150.7919,True,True
418634_1,0.0,1,1,0,0.0,0.0,False,False
418662_1,0.0,1,1,0,0.0,0.0,False,False
418662_2,31.711,2,2,0,1.0,3094.778,False,False
418662_3,0.0,1,1,0,0.0,236249.266,False,False
418680_1,48.599,3,3,0,0.0,24.2995,False,False
418684_1,25.25,2,2,0,0.0,25.25,False,False
418697_1,0.0,1,1,0,0.0,0.0,False,False
418697_2,95.185,2,2,0,1.0,184231.9525,False,False
418697_3,0.0,1,1,0,0.0,740748.742,False,False
418700_1,0.0,1,1,0,0.0,0.0,False,False
418703_1,49.809,4,4,0,1.0,16.603,False,False
418707_1,0.0,1,1,0,0.0,0.0,False,False
418716_1,0.0,1,1,0,0.0,0.0,False,False
418716_2,0.0,1,1,0,0.0,3293451.867,False,False
418720_1,26.86,2,2,0,0.0,26.86,False,False
418724_1,0.0,1,1,0,0.0,0.0,False,False
418741_1,0.0,1,1,0,0.0,0.0,False,False
418762_1,0.0,1,1,0,0.0,0.0,False,False
418765_1,0.0,1,1,0,0.0,0.0,False,False
418778_1,0.0,1,1,0,0.0,0.0,False,False
418786_1,0.0,1,1,0,0.0,0.0,False,False
418794_1,0.0,1,1,0,0.0,0.0,False,False
418821_1,0.0,1,1,0,0.0,0.0,False,False
418836_1,0.0,1,1,0,0.0,0.0,False,False
418852_1,0.0,1,1,0,0.0,0.0,False,False
418867_1,290.561,5,1,2,0.0,72.64025,False,True
418869_1,0.0,1,1,0,0.0,0.0,False,False
41886_1,0.0,1,1,0,0.0,0.0,False,False
418872_1,0.0,1,1,0,0.0,0.0,False,False
418877_1,0.0,1,1,0,0.0,0.0,False,False
41887_1,279.628,3,3,0,1.0,139.814,False,False
418887_1,0.0,1,1,0,0.0,0.0,False,False
418891_1,0.0,1,1,0,0.0,0.0,False,False
418897_1,0.0,1,1,0,0.0,0.0,False,False
418908_1,0.0,1,1,0,0.0,0.0,False,False
418908_2,0.0,1,1,0,0.0,24373.207,False,False
418908_3,0.0,1,1,0,0.0,162219.776,False,False
418908_4,0.0,1,1,0,0.0,1841.482,False,False
41890_1,0.0,1,1,0,0.0,0.0,False,False
418957_1,0.0,1,1,0,0.0,0.0,False,False
418957_2,0.0,1,1,0,0.0,291646.553,False,False
418958_1,822.008,14,14,0,3.0,63.23138461538462,True,False
418958_2,149.459,4,4,0,0.0,160162.6805,False,False
418992_1,0.0,1,1,0,0.0,0.0,False,False
419004_1,0.0,1,1,0,0.0,0.0,False,False
419015_1,60.637,2,2,0,0.0,60.637,False,False
419044_1,0.0,1,1,0,0.0,0.0,False,False
419046_1,0.0,1,1,0,0.0,0.0,False,False
419093_1,0.0,1,1,0,0.0,0.0,False,False
4190_1,0.0,1,1,0,0.0,0.0,False,False
41910_1,0.0,1,1,0,0.0,0.0,False,False
419134_1,0.0,1,1,0,0.0,0.0,False,False
419138_1,363.37,3,3,0,1.0,181.685,True,False
419143_1,0.0,1,1,0,0.0,0.0,False,False
419146_1,0.0,1,1,0,0.0,0.0,False,False
419149_1,266.211,2,2,0,1.0,266.211,False,False
41914_1,0.0,1,1,0,0.0,0.0,False,False
419165_1,326.659,3,3,0,1.0,163.3295,True,False
419165_2,0.0,1,1,0,0.0,12123.659,False,False
419165_3,1381.699,2,2,0,0.0,3160.8385,True,False
419165_4,0.0,1,1,0,0.0,60713.586,False,False
419176_1,0.0,1,1,0,0.0,0.0,False,False
419185_1,0.0,1,1,0,0.0,0.0,False,False
41918_1,0.0,1,1,0,0.0,0.0,False,False
419192_1,0.0,1,1,0,0.0,0.0,False,False
419208_1,0.0,1,1,0,0.0,0.0,False,False
41920_1,0.0,1,1,0,0.0,0.0,False,False
419219_1,0.0,1,1,0,0.0,0.0,False,False
419229_1,238.366,2,2,0,0.0,238.366,False,False
419229_2,0.0,1,1,0,0.0,53494.822,False,False
419243_1,0.0,1,1,0,0.0,0.0,False,False
419245_1,0.0,1,1,0,0.0,0.0,False,False
419246_1,0.0,1,1,0,0.0,0.0,False,False
419246_2,0.0,1,1,0,0.0,3940.741,False,False
419246_3,45.266,3,0,3,0.0,2447515.5056666667,False,False
419248_1,0.0,1,1,0,0.0,0.0,False,False
419276_1,0.0,1,1,0,0.0,0.0,False,False
419279_1,0.0,1,1,0,0.0,0.0,False,False
419286_1,0.0,1,1,0,0.0,0.0,False,False
419303_1,0.0,1,1,0,0.0,0.0,False,False
419306_1,0.0,1,1,0,0.0,0.0,False,False
419326_1,0.0,1,1,0,0.0,0.0,False,False
419330_1,0.0,1,1,0,0.0,0.0,False,False
419332_1,0.0,1,1,0,0.0,0.0,False,False
419338_1,70.825,2,2,0,0.0,70.825,False,False
419352_1,0.0,1,1,0,0.0,0.0,False,False
419361_1,0.0,1,1,0,0.0,0.0,False,False
419396_1,0.0,1,1,0,0.0,0.0,False,False
41939_1,0.0,1,1,0,0.0,0.0,False,False
41939_2,1457.166,2,2,0,1.0,12781.888,True,False
41939_3,0.0,1,1,0,0.0,1078361.817,False,False
4193_1,517.983,3,3,0,0.0,258.9915,True,False
419400_1,38.726,2,2,0,0.0,38.726,False,False
419420_1,0.0,1,1,0,0.0,0.0,False,False
419421_1,0.0,1,1,0,0.0,0.0,False,False
419437_1,0.0,1,1,0,0.0,0.0,False,False
419443_1,0.0,1,1,0,0.0,0.0,False,False
419444_1,0.0,1,1,0,0.0,0.0,False,False
419446_1,0.0,1,1,0,0.0,0.0,False,False
419448_1,0.0,1,1,0,0.0,0.0,False,False
419458_1,19.479,2,2,0,0.0,19.479,False,False
419475_1,109.1,3,1,0,0.0,54.55,False,True
419512_1,0.0,1,1,0,0.0,0.0,False,False
419518_1,0.0,1,1,0,0.0,0.0,False,False
41953_1,0.0,1,1,0,0.0,0.0,False,False
419562_1,0.0,1,1,0,0.0,0.0,False,False
419566_1,210.149,2,2,0,0.0,210.149,False,False
419569_1,0.0,1,1,0,0.0,0.0,False,False
419577_1,0.0,1,1,0,0.0,0.0,False,False
419584_1,0.0,1,1,0,0.0,0.0,False,False
419592_1,0.0,1,1,0,0.0,0.0,False,False
419596_1,0.0,1,1,0,0.0,0.0,False,False
419608_1,0.0,1,1,0,0.0,0.0,False,False
419631_1,0.0,1,1,0,0.0,0.0,False,False
419640_1,0.0,1,1,0,0.0,0.0,False,False
419680_1,0.0,1,1,0,0.0,0.0,False,False
419682_1,0.0,1,1,0,0.0,0.0,False,False
419689_1,0.0,1,1,0,0.0,0.0,False,False
419698_1,0.0,1,1,0,0.0,0.0,False,False
419699_1,0.0,1,1,0,0.0,0.0,False,False
419728_1,0.0,1,1,0,0.0,0.0,False,False
41972_1,0.0,1,1,0,0.0,0.0,False,False
419730_1,0.0,1,1,0,0.0,0.0,False,False
419730_2,0.0,1,1,0,0.0,56990.347,False,False
419739_1,0.0,1,1,0,0.0,0.0,False,False
419744_1,0.0,1,1,0,0.0,0.0,False,False
419768_1,0.0,1,1,0,0.0,0.0,False,False
419772_1,0.0,1,1,0,0.0,0.0,False,False
419780_1,174.528,5,5,0,2.0,43.632,False,False
419780_2,0.0,1,1,0,0.0,151772.723,False,False
419781_1,0.0,1,1,0,0.0,0.0,False,False
419781_2,0.0,1,1,0,0.0,12724.428,False,False
419785_1,0.0,1,1,0,0.0,0.0,False,False
419795_1,16.689,2,2,0,1.0,16.689,False,False
419796_1,0.0,1,1,0,0.0,0.0,False,False
419812_1,0.0,1,1,0,0.0,0.0,False,False
419815_1,0.0,1,1,0,0.0,0.0,False,False
419815_2,0.0,1,1,0,0.0,4589.716,False,False
419822_1,0.0,1,1,0,0.0,0.0,False,False
419829_1,0.0,1,1,0,0.0,0.0,False,False
419829_2,0.0,1,1,0,0.0,250355.121,False,False
419835_1,0.0,1,1,0,0.0,0.0,False,False
419850_1,205.317,2,2,0,1.0,205.317,False,False
419852_1,0.0,1,1,0,0.0,0.0,False,False
419863_1,0.0,1,1,0,0.0,0.0,False,False
41986_1,0.0,1,1,0,0.0,0.0,False,False
41986_2,25.105,2,2,0,1.0,122854.811,False,False
419872_1,0.0,1,1,0,0.0,0.0,False,False
419889_1,0.0,1,1,0,0.0,0.0,False,False
41988_1,0.0,1,1,0,0.0,0.0,False,False
419891_1,0.0,1,1,0,0.0,0.0,False,False
419894_1,0.0,1,1,0,0.0,0.0,False,False
419897_1,1317.642,2,2,0,1.0,1317.642,True,False
419897_2,40.401,2,1,1,0.0,1540.927,False,False
419900_1,0.0,1,1,0,0.0,0.0,False,False
419916_1,0.0,1,1,0,0.0,0.0,False,False
419918_1,120.67,2,1,1,0.0,120.67,False,False
419935_1,0.0,1,1,0,0.0,0.0,False,False
419945_1,856.446,5,5,0,1.0,214.1115,True,False
419951_1,0.0,1,1,0,0.0,0.0,False,False
419955_1,0.0,1,1,0,0.0,0.0,False,False
419971_1,0.0,1,1,0,0.0,0.0,False,False
419975_1,0.0,1,1,0,0.0,0.0,False,False
419983_1,0.0,1,1,0,0.0,0.0,False,False
420000_1,0.0,1,1,0,0.0,0.0,False,False
420016_1,24.092,2,2,0,0.0,24.092,False,False
420020_1,0.0,1,1,0,0.0,0.0,False,False
420020_2,0.0,1,1,0,0.0,906850.346,False,False
420024_1,332.393,6,6,0,1.0,66.4786,True,False
420034_1,1023.33,6,6,0,1.0,204.666,True,False
420047_1,0.0,1,1,0,0.0,0.0,False,False
420051_1,73.328,2,2,0,0.0,73.328,False,False
420051_2,0.0,1,1,0,0.0,7196.23,False,False
42007_1,0.0,1,1,0,0.0,0.0,False,False
420088_1,0.0,1,1,0,0.0,0.0,False,False
420088_2,0.0,1,1,0,0.0,407200.216,False,False
420092_1,0.0,1,1,0,0.0,0.0,False,False
420094_1,216.322,2,2,0,0.0,216.322,False,False
420096_1,0.0,1,1,0,0.0,0.0,False,False
420117_1,230.435,4,4,0,0.0,76.81166666666667,False,False
420139_1,0.0,1,1,0,0.0,0.0,False,False
420190_1,0.0,1,1,0,0.0,0.0,False,False
420190_2,0.0,1,1,0,0.0,175443.545,False,False
42019_1,0.0,1,1,0,0.0,0.0,False,False
420204_1,0.0,1,1,0,0.0,0.0,False,False
420209_1,0.0,1,1,0,0.0,0.0,False,False
420229_1,0.0,1,1,0,0.0,0.0,False,False
420242_1,0.0,1,1,0,0.0,0.0,False,False
420244_1,119.397,2,2,0,1.0,119.397,False,False
420249_1,0.0,1,1,0,0.0,0.0,False,False
420252_1,0.0,1,1,0,0.0,0.0,False,False
420257_1,0.0,1,1,0,0.0,0.0,False,False
420259_1,0.0,1,1,0,0.0,0.0,False,False
420263_1,0.0,1,1,0,0.0,0.0,False,False
420271_1,18.471,2,2,0,0.0,18.471,False,False
420274_1,0.0,1,1,0,0.0,0.0,False,False
420290_1,0.0,1,1,0,0.0,0.0,False,False
420299_1,0.0,1,1,0,0.0,0.0,False,False
420304_1,0.0,1,1,0,0.0,0.0,False,False
420306_1,0.0,1,1,0,0.0,0.0,False,False
420342_1,150.439,2,2,0,1.0,150.439,False,False
420347_1,1001.025,9,0,9,0.0,125.128125,True,False
42034_1,0.0,1,1,0,0.0,0.0,False,False
42035_1,1040.68,2,2,0,0.0,1040.68,True,False
420380_1,0.0,1,0,1,0.0,0.0,False,False
420416_1,0.0,1,1,0,0.0,0.0,False,False
420419_1,0.0,1,1,0,0.0,0.0,False,False
420441_1,0.0,1,1,0,0.0,0.0,False,False
420442_1,0.0,1,1,0,0.0,0.0,False,False
420452_1,0.0,1,1,0,0.0,0.0,False,False
420454_1,0.0,1,1,0,0.0,0.0,False,False
420463_1,0.0,1,1,0,0.0,0.0,False,False
420468_1,0.0,1,1,0,0.0,0.0,False,False
420491_1,0.0,1,1,0,0.0,0.0,False,False
420493_1,0.0,1,1,0,0.0,0.0,False,False
420494_1,0.0,1,1,0,0.0,0.0,False,False
420504_1,0.0,1,1,0,0.0,0.0,False,False
420504_2,0.0,1,1,0,0.0,2767.906,False,False
42050_1,0.0,1,1,0,0.0,0.0,False,False
420511_1,585.841,2,2,0,1.0,585.841,True,False
420518_1,0.0,1,1,0,0.0,0.0,False,False
420522_1,805.047,7,7,0,2.0,134.1745,True,False
420525_1,0.0,1,1,0,0.0,0.0,False,False
42052_1,0.0,1,1,0,0.0,0.0,False,False
420532_1,440.458,6,6,0,0.0,88.0916,True,False
420532_2,25.949,2,2,0,0.0,3112.459,False,False
420538_1,0.0,1,1,0,0.0,0.0,False,False
420547_1,0.0,1,1,0,0.0,0.0,False,False
420549_1,0.0,1,1,0,0.0,0.0,False,False
420549_2,559.865,3,3,0,0.0,1010483.2786666666,True,False
420561_1,0.0,1,1,0,0.0,0.0,False,False
420578_1,0.0,1,1,0,0.0,0.0,False,False
42060_1,0.0,1,1,0,0.0,0.0,False,False
420610_1,0.0,1,1,0,0.0,0.0,False,False
420618_1,0.0,1,1,0,0.0,0.0,False,False
420619_1,0.0,1,1,0,0.0,0.0,False,False
420629_1,0.0,1,1,0,0.0,0.0,False,False
420632_1,0.0,1,1,0,0.0,0.0,False,False
420642_1,0.0,1,1,0,0.0,0.0,False,False
420649_1,0.0,1,1,0,0.0,0.0,False,False
420661_1,0.0,1,1,0,0.0,0.0,False,False
420666_1,0.0,1,1,0,0.0,0.0,False,False
420670_1,460.531,2,2,0,1.0,460.531,True,False
420671_1,0.0,1,1,0,0.0,0.0,False,False
420688_1,0.0,1,1,0,0.0,0.0,False,False
420688_2,0.0,1,1,0,0.0,7766255.992,False,False
420712_1,591.927,4,4,0,1.0,197.309,True,False
42071_1,0.0,1,1,0,0.0,0.0,False,False
420731_1,880.267,10,10,0,1.0,97.80744444444444,True,False
420731_2,77.516,2,1,1,0.0,956.6405,False,False
420731_3,452.826,4,3,1,0.0,1436.83,True,False
420731_4,342.489,2,2,0,0.0,6791.118,True,False
420731_5,1298.581,6,3,3,0.0,1384.831,True,False
420731_6,3370.131,17,14,3,1.0,396.06735294117647,True,False
420731_7,2.444,2,1,1,0.0,25030.7135,False,False
420731_8,0.0,1,1,0,0.0,5083.96,False,False
420738_1,0.0,1,1,0,0.0,0.0,False,False
420767_1,0.0,1,1,0,0.0,0.0,False,False
420783_1,0.0,1,1,0,0.0,0.0,False,False
420790_1,0.0,1,1,0,0.0,0.0,False,False
420798_1,0.0,1,1,0,0.0,0.0,False,False
420799_1,0.0,1,1,0,0.0,0.0,False,False
420800_1,0.0,1,1,0,0.0,0.0,False,False
420808_1,0.0,1,1,0,0.0,0.0,False,False
420837_1,0.0,1,1,0,0.0,0.0,False,False
420857_1,368.432,2,2,0,0.0,368.432,True,False
420858_1,82.547,2,2,0,0.0,82.547,False,False
420869_1,0.0,1,1,0,0.0,0.0,False,False
420877_1,0.0,1,1,0,0.0,0.0,False,False
420886_1,0.0,1,1,0,0.0,0.0,False,False
420892_1,0.0,1,1,0,0.0,0.0,False,False
420918_1,0.0,1,1,0,0.0,0.0,False,False
420924_1,83.019,3,3,0,0.0,41.5095,False,False
420928_1,0.0,1,1,0,0.0,0.0,False,False
420929_1,472.854,2,2,0,1.0,472.854,True,False
420950_1,0.0,1,1,0,0.0,0.0,False,False
420957_1,0.0,1,1,0,0.0,0.0,False,False
42095_1,0.0,1,1,0,0.0,0.0,False,False
42096_1,0.0,1,1,0,0.0,0.0,False,False
420976_1,0.0,1,1,0,0.0,0.0,False,False
420978_1,0.0,1,1,0,0.0,0.0,False,False
420991_1,0.0,1,1,0,0.0,0.0,False,False
421017_1,0.0,1,1,0,0.0,0.0,False,False
421020_1,0.0,1,1,0,0.0,0.0,False,False
421035_1,0.0,1,1,0,0.0,0.0,False,False
421039_1,0.0,1,1,0,0.0,0.0,False,False
421041_1,0.0,1,1,0,0.0,0.0,False,False
421046_1,0.0,1,1,0,0.0,0.0,False,False
421057_1,0.0,1,1,0,0.0,0.0,False,False
421059_1,0.0,1,1,0,0.0,0.0,False,False
421062_1,119.277,3,3,0,0.0,59.6385,False,False
421062_2,0.0,1,1,0,0.0,9369089.781,False,False
421072_1,0.0,1,1,0,0.0,0.0,False,False
421084_1,30.485,2,2,0,0.0,30.485,False,False
421086_1,0.0,1,1,0,0.0,0.0,False,False
421097_1,0.0,1,1,0,0.0,0.0,False,False
421115_1,166.464,2,2,0,0.0,166.464,False,False
421115_2,0.0,1,1,0,0.0,13456.291,False,False
421120_1,0.0,1,1,0,0.0,0.0,False,False
421126_1,0.0,1,1,0,0.0,0.0,False,False
42112_1,0.0,1,1,0,0.0,0.0,False,False
42112_2,0.0,1,1,0,0.0,153211.797,False,False
421151_1,0.0,1,1,0,0.0,0.0,False,False
421160_1,27.433,2,2,0,1.0,27.433,False,False
421161_1,0.0,1,1,0,0.0,0.0,False,False
421165_1,0.0,1,1,0,0.0,0.0,False,False
421169_1,0.0,1,1,0,0.0,0.0,False,False
421176_1,96.709,2,2,0,0.0,96.709,False,False
42118_1,0.0,1,1,0,0.0,0.0,False,False
421197_1,0.0,1,1,0,0.0,0.0,False,False
421199_1,0.0,1,1,0,0.0,0.0,False,False
4211_1,628.203,7,7,0,1.0,104.7005,True,False
421207_1,0.0,1,1,0,0.0,0.0,False,False
421214_1,0.0,1,1,0,0.0,0.0,False,False
421221_1,0.0,1,1,0,0.0,0.0,False,False
421227_1,0.0,1,1,0,0.0,0.0,False,False
421238_1,0.0,1,1,0,0.0,0.0,False,False
421269_1,29.035,3,3,0,1.0,14.5175,False,False
421270_1,0.0,1,1,0,0.0,0.0,False,False
421272_1,0.0,1,1,0,0.0,0.0,False,False
42127_1,0.0,1,1,0,0.0,0.0,False,False
421304_1,0.0,1,1,0,0.0,0.0,False,False
421313_1,204.248,4,4,0,0.0,68.08266666666667,False,False
421315_1,0.0,1,1,0,0.0,0.0,False,False
42131_1,0.0,1,1,0,0.0,0.0,False,False
421333_1,0.0,1,1,0,0.0,0.0,False,False
421338_1,0.0,1,1,0,0.0,0.0,False,False
421340_1,0.0,1,1,0,0.0,0.0,False,False
421340_2,0.0,1,1,0,0.0,1957988.182,False,False
421342_1,0.0,1,1,0,0.0,0.0,False,False
421353_1,434.927,5,5,0,1.0,108.73175,True,False
42135_1,0.0,1,1,0,0.0,0.0,False,False
421361_1,0.0,1,1,0,0.0,0.0,False,False
421361_2,0.0,1,1,0,0.0,14296.754,False,False
421372_1,1126.805,10,10,0,2.0,125.20055555555557,True,False
421372_2,0.0,1,1,0,0.0,21533.182,False,False
421372_3,716.38,2,2,0,0.0,1396.9885,True,False
421372_4,0.0,1,1,0,0.0,1815.638,False,False
421372_5,2771.641,6,6,0,1.0,1041.0913333333333,True,False
421372_6,0.0,1,1,0,0.0,667741.168,False,False
421372_7,0.0,1,1,0,0.0,3736418.644,False,False
421396_1,11.933,2,2,0,1.0,11.933,False,False
421397_1,0.0,1,1,0,0.0,0.0,False,False
421398_1,0.0,1,1,0,0.0,0.0,False,False
421406_1,0.0,1,1,0,0.0,0.0,False,False
421407_1,57.366,2,2,0,1.0,57.366,False,False
421415_1,0.0,1,1,0,0.0,0.0,False,False
421433_1,0.0,1,1,0,0.0,0.0,False,False
421459_1,76.141,2,2,0,0.0,76.141,False,False
421463_1,0.0,1,1,0,0.0,0.0,False,False
421469_1,167.515,2,2,0,1.0,167.515,False,False
421469_2,0.0,1,1,0,0.0,247123.574,False,False
42146_1,0.0,1,1,0,0.0,0.0,False,False
421472_1,0.0,1,1,0,0.0,0.0,False,False
421474_1,0.0,1,1,0,0.0,0.0,False,False
421474_2,0.0,1,1,0,0.0,2248434.743,False,False
421474_3,0.0,1,1,0,0.0,6205999.613,False,False
421478_1,0.0,1,1,0,0.0,0.0,False,False
421489_1,0.0,1,1,0,0.0,0.0,False,False
421494_1,531.598,4,3,1,0.0,177.19933333333336,True,False
421509_1,131.54,2,2,0,0.0,131.54,False,False
421509_2,0.0,1,1,0,0.0,176679.559,False,False
421509_3,63.079,2,2,0,0.0,862150.4405,False,False
421509_4,0.0,1,1,0,0.0,1015919.809,False,False
421509_5,0.0,1,1,0,0.0,3787.027,False,False
421540_1,0.0,1,1,0,0.0,0.0,False,False
421543_1,0.0,1,1,0,0.0,0.0,False,False
421547_1,0.0,1,1,0,0.0,0.0,False,False
421550_1,0.0,1,1,0,0.0,0.0,False,False
421554_1,0.0,1,1,0,0.0,0.0,False,False
421561_1,0.0,1,1,0,0.0,0.0,False,False
421563_1,0.0,1,1,0,0.0,0.0,False,False
421574_1,0.0,1,1,0,0.0,0.0,False,False
421579_1,42.727,3,3,0,0.0,21.3635,False,False
421580_1,0.0,1,1,0,0.0,0.0,False,False
421582_1,0.0,1,1,0,0.0,0.0,False,False
421582_2,0.0,1,1,0,0.0,9871.1,False,False
421598_1,0.0,1,1,0,0.0,0.0,False,False
421600_1,0.0,1,1,0,0.0,0.0,False,False
421615_1,18.675,2,2,0,0.0,18.675,False,False
421625_1,0.0,1,1,0,0.0,0.0,False,False
421666_1,0.0,1,1,0,0.0,0.0,False,False
421677_1,0.0,1,1,0,0.0,0.0,False,False
421692_1,0.0,1,1,0,0.0,0.0,False,False
421710_1,0.0,1,1,0,0.0,0.0,False,False
421720_1,0.0,1,1,0,0.0,0.0,False,False
421736_1,0.0,1,1,0,0.0,0.0,False,False
42176_1,395.791,2,2,0,1.0,395.791,True,False
42176_10,0.0,1,1,0,0.0,70404.467,False,False
42176_11,0.0,1,1,0,0.0,11789.509,False,False
42176_12,0.0,1,1,0,0.0,3416871.984,False,False
